,NAME,DATE,TAVG
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",27/7/18,72
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",28/7/18,73
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",29/7/18,74
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",30/7/18,72
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",31/7/18,74
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/8/18,74
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/8/18,74
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/8/18,74
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/8/18,73
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/8/18,73
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/8/18,74
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",7/8/18,77
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",8/8/18,79
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/8/18,77
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/8/18,78
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/8/18,78
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/8/18,75
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",13/8/18,73
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",14/8/18,72
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",15/8/18,74
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",16/8/18,75
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",17/8/18,76
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",18/8/18,74
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",19/8/18,74
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",20/8/18,74
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",21/8/18,74
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",22/8/18,74
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",23/8/18,73
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",24/8/18,72
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",25/8/18,71
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",26/8/18,71
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",27/8/18,70
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",28/8/18,70
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",29/8/18,71
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",30/8/18,71
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",31/8/18,71
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/9/18,71
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/9/18,71
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/9/18,72
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/9/18,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/9/18,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/9/18,68
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",7/9/18,68
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",8/9/18,68
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/9/18,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/9/18,70
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/9/18,71
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/9/18,71
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",13/9/18,70
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",14/9/18,72
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",15/9/18,72
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",16/9/18,71
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",17/9/18,70
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",18/9/18,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",19/9/18,67
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",20/9/18,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",21/9/18,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",22/9/18,68
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",23/9/18,68
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",24/9/18,67
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",25/9/18,66
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",26/9/18,66
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",27/9/18,67
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",28/9/18,67
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",29/9/18,68
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",30/9/18,68
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/10/18,72
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/10/18,71
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/10/18,71
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/10/18,70
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/10/18,68
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/10/18,68
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",7/10/18,68
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",8/10/18,68
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/10/18,68
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/10/18,66
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/10/18,67
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/10/18,68
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",13/10/18,66
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",14/10/18,67
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",15/10/18,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",16/10/18,71
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",17/10/18,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",18/10/18,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",19/10/18,73
